Matt,Nate,Charlie,Brian,McD
46.0,  ,45.0,38.0,  
Charlie,Nate,Brian,Josh,Daniel,Matt
16.0,  ,14.0,  ,12.0,  
Josh,Charlie,Matt
41.0,40.0,39.0
Daniel,McD,Will,Josh
7.0,6.0,5.0,  
Brian,Cullen,Mike
0.3555,0.3431,0.3413
Charlie,Brian,Matt
0.5102,0.4733,0.4693
Nate,Matt,Charlie
81.0,71.0,65.0
Mike,Clint,Matt,Daniel,McD
8.0,6.0,  ,5.0,  
Allen,McD,Nate,Brian,Mike
8.0,  ,  ,7.0,4.0
Cullen,Mike,Allen
2.878,3.5,3.557
Brian,Clint,Daniel
1.038,1.133,1.145
Brian,Will,Nate
11.008,10.452,9.896
2.0,1.0,2.0
2.0,2.0,2.0
1.0,1.0,1.0
1.0,1.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,2.0,2.0
3.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
