112.0,96.0,12.0,1252.0,1245.0,143.0
92.0,110.0,18.0,1191.0,1310.0,139.0
87.0,120.0,13.0,1161.0,1319.0,160.0
133.0,71.0,16.0,1400.0,1087.0,153.0
90.0,116.0,14.0,1176.0,1324.0,140.0
75.0,121.0,24.0,1146.0,1352.0,142.0
118.0,83.0,19.0,1282.0,1210.0,148.0
90.0,115.0,15.0,1223.0,1284.0,133.0
106.0,97.0,17.0,1275.0,1210.0,155.0
107.0,92.0,21.0,1315.0,1183.0,142.0
111.0,89.0,20.0,1288.0,1202.0,150.0
93.0,104.0,23.0,1258.0,1241.0,141.0
