51.0,17.0,55.0,6.0,0.3085,0.4108,59.0,5.0,5.0,3.553,1.326,8.384
42.0,13.0,48.0,5.0,0.3117,0.396,73.0,4.0,4.0,4.246,1.331,7.948
56.0,15.0,50.0,10.0,0.3014,0.3851,80.0,5.0,5.0,4.025,1.211,7.855
42.0,8.0,37.0,10.0,0.3437,0.4244,73.0,5.0,3.0,3.362,1.075,7.438
60.0,9.0,45.0,10.0,0.3126,0.358,111.0,5.0,0.0,3.745,1.277,9.668
70.0,16.0,53.0,4.0,0.3466,0.426,92.0,6.0,1.0,5.381,1.584,8.685
69.0,21.0,66.0,8.0,0.351,0.4942,86.0,2.0,5.0,4.685,1.534,10.603
49.0,16.0,47.0,6.0,0.3101,0.4032,123.0,11.0,6.0,3.008,1.095,9.251
45.0,11.0,49.0,10.0,0.3341,0.4039,104.0,5.0,7.0,3.068,1.068,10.636
59.0,16.0,60.0,4.0,0.3488,0.4903,104.0,11.0,8.0,1.917,0.843,8.667
64.0,16.0,56.0,7.0,0.3033,0.3801,123.0,6.0,5.0,2.887,1.123,10.443
62.0,13.0,53.0,7.0,0.3468,0.423,56.0,2.0,6.0,2.137,1.165,10.878
3.0,0.0,5.0,4.0,1.0,2.0,6.0,7.0,9.0,11.0,10.0,8.0
