36.0,9.0,32.0,4.0,0.31,0.427,61.0,5.0,4.0,4.29545,1.36364,9.35795
35.0,10.0,42.0,6.0,0.351,0.466,64.0,3.0,4.0,2.04828,0.82759,11.91724
42.0,9.0,34.0,3.0,0.372,0.474,48.0,1.0,1.0,5.52756,1.34646,10.20472
37.0,6.0,29.0,3.0,0.34,0.399,78.0,8.0,3.0,2.16,0.945,10.53
36.0,7.0,28.0,0.0,0.344,0.435,56.0,5.0,3.0,3.85714,1.31868,8.30769
31.0,12.0,36.0,4.0,0.368,0.47,54.0,3.0,4.0,4.12105,1.37368,7.67368
37.0,9.0,42.0,5.0,0.345,0.422,55.0,2.0,1.0,3.6,1.31111,11.0
48.0,13.0,46.0,5.0,0.333,0.464,51.0,4.0,1.0,4.74324,1.23649,9.30405
41.0,12.0,40.0,7.0,0.345,0.48,35.0,2.0,2.0,6.90698,1.51163,7.32558
40.0,12.0,38.0,9.0,0.36,0.513,73.0,6.0,2.0,3.89691,1.17526,10.15979
35.0,8.0,32.0,1.0,0.283,0.325,42.0,4.0,3.0,3.14724,1.21472,6.95706
43.0,18.0,53.0,2.0,0.368,0.578,50.0,3.0,2.0,4.56923,1.2,10.38462
51.0,17.0,48.0,3.0,0.344,0.527,54.0,4.0,1.0,3.70051,1.15736,7.40102
44.0,17.0,47.0,0.0,0.326,0.502,47.0,3.0,1.0,3.97059,1.16912,9.33088
