6.0,4.0,3.0
1.0,12.0,0.0
7.0,4.0,2.0
3.0,7.0,3.0
1.0,10.0,2.0
13.0,0.0,0.0
8.0,4.0,1.0
7.0,1.0,5.0
11.0,1.0,1.0
6.0,7.0,0.0
8.0,3.0,2.0
4.0,8.0,1.0
5.0,7.0,1.0
0.0,12.0,1.0
79.0,67.0,10.0
48.0,99.0,9.0
79.0,70.0,7.0
68.0,79.0,9.0
50.0,97.0,9.0
106.0,36.0,14.0
76.0,66.0,14.0
83.0,66.0,7.0
97.0,51.0,8.0
62.0,80.0,14.0
91.0,56.0,9.0
62.0,80.0,14.0
69.0,71.0,16.0
48.0,100.0,8.0
