8,1,2
2,8,1
2,8,1
4,6,1
1,10,0
10,0,1
31,25,10
0,11,0
6,3,2
5,6,0
5,2,4
9,1,1
6,2,3
27,33,6
85,39,8
46,80,6
54,70,8
68,58,6
26,102,4
91,36,5
383,368,41
14,113,5
71,52,9
62,62,8
79,46,7
80,47,5
77,48,7
370,385,37
