58.0,16.0,57.0,12.0,0.333,0.432,103.0,5.0,9.0,4.09386,1.3213,10.03971
72.0,18.0,65.0,9.0,0.334,0.446,104.0,5.0,9.0,6.07717,1.45659,9.02894
54.0,21.0,71.0,5.0,0.357,0.511,84.0,2.0,5.0,5.35345,1.30603,9.77586
60.0,17.0,49.0,10.0,0.329,0.464,81.0,6.0,6.0,3.97403,1.25974,9.46753
58.0,12.0,46.0,8.0,0.32,0.377,92.0,5.0,5.0,3.75824,1.35165,9.0989
49.0,24.0,85.0,4.0,0.347,0.48,77.0,5.0,2.0,4.34746,1.34746,8.80932
53.0,11.0,45.0,10.0,0.379,0.454,83.0,4.0,1.0,4.77108,1.3012,9.0
58.0,21.0,53.0,10.0,0.388,0.509,110.0,7.0,2.0,4.43034,1.37461,9.19505
52.0,19.0,50.0,2.0,0.345,0.462,104.0,6.0,6.0,3.84307,1.16058,9.45985
60.0,18.0,45.0,7.0,0.333,0.429,117.0,9.0,1.0,4.28972,1.16822,9.84112
44.0,10.0,49.0,6.0,0.318,0.375,94.0,6.0,6.0,2.9,1.07778,9.4
55.0,11.0,56.0,7.0,0.288,0.395,79.0,7.0,5.0,3.18987,1.07595,9.0
55.0,18.0,59.0,4.0,0.337,0.429,113.0,7.0,7.0,2.89286,0.99107,9.08036
66.0,18.0,60.0,0.0,0.349,0.493,103.0,5.0,0.0,3.16552,1.16897,9.58966
