5.0,8.0,0.0
10.0,3.0,0.0
10.0,3.0,0.0
8.0,5.0,0.0
1.0,12.0,0.0
12.0,1.0,0.0
0.0,13.0,0.0
8.0,5.0,0.0
8.0,5.0,0.0
2.0,9.0,2.0
3.0,9.0,1.0
2.0,10.0,1.0
7.0,6.0,0.0
13.0,0.0,0.0
65.0,83.0,8.0
86.0,63.0,7.0
93.0,54.0,9.0
78.0,70.0,8.0
31.0,117.0,8.0
119.0,32.0,5.0
41.0,112.0,3.0
87.0,60.0,9.0
77.0,68.0,11.0
59.0,86.0,11.0
60.0,87.0,9.0
48.0,102.0,6.0
77.0,74.0,5.0
117.0,30.0,9.0
