36.0,12.0,32.0,5.0,0.355,0.483,79.0,5.0,3.0,2.81517,1.19431,10.109
30.0,13.0,51.0,4.0,0.357,0.49,59.0,5.0,4.0,4.1768,1.27624,8.8011
40.0,16.0,35.0,3.0,0.367,0.511,72.0,4.0,1.0,4.07547,1.17453,9.16981
48.0,10.0,27.0,13.0,0.324,0.442,56.0,3.0,3.0,4.725,1.35,9.45
36.0,12.0,41.0,8.0,0.3,0.401,49.0,4.0,2.0,2.90506,1.12025,8.37342
37.0,13.0,48.0,3.0,0.347,0.524,65.0,4.0,5.0,3.90566,1.41509,11.03774
26.0,8.0,27.0,4.0,0.318,0.382,87.0,5.0,4.0,2.25,0.88235,11.51471
48.0,17.0,41.0,0.0,0.342,0.508,50.0,6.0,1.0,4.81034,1.41379,7.75862
36.0,16.0,31.0,5.0,0.325,0.474,54.0,1.0,3.0,3.47143,1.39286,10.41429
39.0,10.0,28.0,9.0,0.314,0.412,74.0,6.0,4.0,4.88442,1.32663,10.0402
40.0,11.0,37.0,5.0,0.355,0.475,63.0,4.0,5.0,3.39623,1.16981,10.69811
28.0,5.0,24.0,1.0,0.32,0.406,65.0,4.0,1.0,3.64417,1.01227,10.76687
33.0,18.0,34.0,1.0,0.334,0.502,65.0,2.0,4.0,5.01639,1.47541,9.59016
53.0,10.0,35.0,1.0,0.368,0.482,49.0,3.0,1.0,5.94643,1.42857,7.875
