7.0,6.0,0.0
1.0,12.0,0.0
7.0,4.0,2.0
5.0,5.0,3.0
2.0,11.0,0.0
9.0,1.0,3.0
4.0,6.0,3.0
4.0,7.0,2.0
9.0,2.0,2.0
13.0,0.0,0.0
5.0,6.0,2.0
0.0,13.0,0.0
7.0,4.0,2.0
8.0,4.0,1.0
80.0,68.0,8.0
36.0,114.0,6.0
85.0,64.0,7.0
74.0,73.0,9.0
54.0,93.0,9.0
97.0,51.0,8.0
71.0,75.0,10.0
64.0,82.0,10.0
87.0,63.0,6.0
111.0,36.0,9.0
80.0,73.0,3.0
28.0,119.0,9.0
81.0,67.0,8.0
89.0,59.0,8.0
