43.0,7.0,45.0,8.0,0.371,0.441,67.0,1.0,7.0,4.89637,1.4456,9.37306
41.0,8.0,38.0,5.0,0.336,0.425,46.0,6.0,1.0,3.65414,1.15038,9.33835
48.0,16.0,46.0,5.0,0.419,0.665,41.0,4.0,2.0,6.51724,1.42759,7.63448
34.0,9.0,37.0,2.0,0.31,0.456,64.0,4.0,1.0,4.23837,1.09884,10.04651
35.0,13.0,37.0,7.0,0.359,0.52,49.0,2.0,2.0,7.01299,1.57792,8.59091
42.0,16.0,44.0,3.0,0.331,0.515,60.0,6.0,1.0,4.98462,1.06154,8.30769
36.0,6.0,25.0,8.0,0.328,0.41,64.0,5.0,2.0,3.64045,1.36517,9.70787
41.0,11.0,30.0,5.0,0.327,0.462,72.0,4.0,6.0,4.95413,1.30734,8.91743
39.0,14.0,39.0,2.0,0.357,0.532,49.0,3.0,1.0,5.96104,1.53896,8.59091
35.0,13.0,41.0,1.0,0.293,0.455,90.0,8.0,6.0,2.625,1.0,11.25
38.0,18.0,53.0,3.0,0.377,0.581,54.0,4.0,2.0,3.69863,1.10959,9.9863
26.0,10.0,30.0,8.0,0.308,0.407,39.0,1.0,1.0,4.80508,1.57627,8.92373
45.0,17.0,41.0,4.0,0.344,0.523,87.0,6.0,2.0,3.1106,1.23041,10.82488
37.0,7.0,26.0,1.0,0.336,0.416,52.0,2.0,1.0,6.0,1.28205,12.0
