2.0,8.0,1.0
2.0,8.0,1.0
0.0,11.0,0.0
8.0,3.0,0.0
10.0,1.0,0.0
2.0,8.0,1.0
10.0,1.0,0.0
7.0,2.0,2.0
6.0,4.0,1.0
4.0,5.0,2.0
2.0,7.0,2.0
7.0,2.0,2.0
45.0,77.0,10.0
52.0,72.0,8.0
28.0,101.0,3.0
73.0,54.0,5.0
81.0,47.0,4.0
45.0,78.0,9.0
96.0,30.0,6.0
74.0,50.0,8.0
71.0,54.0,7.0
60.0,66.0,6.0
49.0,76.0,7.0
77.0,46.0,9.0
