6.0,5.0,0.0
0.0,11.0,0.0
1.0,10.0,0.0
6.0,4.0,1.0
11.0,0.0,0.0
3.0,7.0,1.0
7.0,3.0,1.0
2.0,8.0,1.0
10.0,1.0,0.0
3.0,7.0,1.0
8.0,2.0,1.0
5.0,4.0,2.0
67.0,53.0,12.0
17.0,106.0,9.0
38.0,86.0,8.0
60.0,63.0,9.0
96.0,23.0,13.0
59.0,69.0,4.0
61.0,68.0,3.0
55.0,67.0,10.0
85.0,33.0,14.0
56.0,73.0,3.0
83.0,40.0,9.0
64.0,60.0,8.0
