Matt,Mike,Nate
70.0,69.0,64.0
Mike,Clint,Charlie,Josh,Matt,Nate
21.0,17.0,16.0,  ,  ,  
Mike,Charlie,Nate
66.0,60.0,56.0
Will,Cullen,Allen,McD,Mike,Daniel,Nate
10.0,  ,  ,  ,8.0,7.0,  
Mike,Charlie,Daniel
0.351,0.3488,0.3468
Mike,Charlie,Matt
0.4942,0.4903,0.426
Josh,Nate,McD,Charlie,Allen
123.0,  ,111.0,104.0,  
Charlie,Josh,Matt,Nate,Will,Clint,Cullen,Allen,McD
11.0,  ,6.0,  ,5.0,  ,  ,  ,  
Charlie,Allen,Daniel,Josh
8.0,7.0,6.0,  
Charlie,Daniel,Nate
1.917,2.137,2.887
Charlie,Allen,Cullen
0.843,1.068,1.075
Daniel,Allen,Mike
10.878,10.636,10.603
