2.0,8.0,1.0
2.0,8.0,1.0
6.0,3.0,2.0
10.0,1.0,0.0
2.0,7.0,2.0
5.0,4.0,2.0
8.0,3.0,0.0
9.0,1.0,1.0
9.0,1.0,1.0
2.0,7.0,2.0
0.0,9.0,2.0
3.0,6.0,2.0
47.0,80.0,5.0
49.0,77.0,6.0
70.0,60.0,2.0
84.0,44.0,4.0
52.0,73.0,7.0
68.0,61.0,3.0
72.0,55.0,5.0
84.0,46.0,2.0
82.0,44.0,6.0
57.0,70.0,5.0
49.0,80.0,3.0
53.0,77.0,2.0
